# Generated by scripts/update_gplay_version_catalog.py
# Sources: minecraft-linux/mcpelauncher-versiondb architecture databases
# Classification: tools/mcbedrock-get/catalog.py (shared with the Windows helper)
# version_code	abi	channel	version_name	edition	update	renderer	notes
871010004	armhf	preview	1.1.0.4	Pocket Edition	Discovery Update	No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
871010003	armhf	preview	1.1.0.3	Pocket Edition	Discovery Update	No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
871010001	armhf	preview	1.1.0.1	Pocket Edition	Discovery Update	No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
871010000	armhf	preview	1.1.0.0	Pocket Edition	Discovery Update	No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
871000600	armhf	preview	1.0.6.0	Pocket Edition	Ender Update	No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
871000503	armhf	preview	1.0.5.3	Pocket Edition	Ender Update	No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
871000500	armhf	preview	1.0.5.0	Pocket Edition	Ender Update	No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
871000401	armhf	preview	1.0.4.1	Pocket Edition	Ender Update	No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
871000400	armhf	preview	1.0.4.0	Pocket Edition	Ender Update	No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
871000300	armhf	preview	1.0.3.0	Pocket Edition	Ender Update	No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
871000007	armhf	preview	1.0.0.7	Pocket Edition	Ender Update	No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
871000002	armhf	preview	1.0.0.2	Pocket Edition	Ender Update	No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
871000001	armhf	preview	1.0.0.1	Pocket Edition	Ender Update	No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
871000000	armhf	preview	1.0.0.0	Pocket Edition	Ender Update	No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
870170002	armhf	preview	0.17.0.2	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
870170001	armhf	preview	0.17.0.1	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
870159008	armhf	preview	0.15.90.8	Pocket Edition	Friendly Update	No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
870159007	armhf	preview	0.15.90.7	Pocket Edition	Friendly Update	No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
740140007	armhf	preview	0.14.0.b7	Pocket Edition	Overworld Update	No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
740140006	armhf	preview	0.14.0.b6	Pocket Edition	Overworld Update	No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
740140005	armhf	preview	0.14.0.b5	Pocket Edition	Overworld Update	No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
740140004	armhf	preview	0.14.0.b4	Pocket Edition	Overworld Update	No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
740140003	armhf	preview	0.14.0.b3	Pocket Edition	Overworld Update	No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
740140002	armhf	preview	0.14.0.b2	Pocket Edition	Overworld Update	No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
740140001	armhf	preview	0.14.0.b1	Pocket Edition	Overworld Update	No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
740120113	armhf	preview	0.12.1.b13	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
740120112	armhf	preview	0.12.1.b12	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
740120111	armhf	preview	0.12.1.b11	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
740120110	armhf	preview	0.12.1.b10	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
740120109	armhf	preview	0.12.1.b9	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
740120108	armhf	preview	0.12.1.b8	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
740120107	armhf	preview	0.12.1.b7	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
740120106	armhf	preview	0.12.1.b6	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
740120105	armhf	preview	0.12.1.b5	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
740120104	armhf	preview	0.12.1.b4	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
740120103	armhf	preview	0.12.1.b3	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
740120102	armhf	preview	0.12.1.b2	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
740120101	armhf	preview	0.12.1.b1	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
740110014	armhf	preview	0.11.0.b14	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
740110013	armhf	preview	0.11.0.b13	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
740110012	armhf	preview	0.11.0.b12	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
740110011	armhf	preview	0.11.0.b11	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
740110010	armhf	preview	0.11.0.b10	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
740110009	armhf	preview	0.11.0.b9	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
740110008	armhf	preview	0.11.0.b8	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
740110007	armhf	preview	0.11.0.b7	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
740110006	armhf	preview	0.11.0.b6	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
740110005	armhf	preview	0.11.0.b5	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
740110004	armhf	preview	0.11.0.b4	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
740110003	armhf	preview	0.11.0.b3	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
740110002	armhf	preview	0.11.0.b2	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
740110001	armhf	preview	0.11.0.b1	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
952113201	armhf	release	1.21.132.1	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952113101	armhf	release	1.21.131.1	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952113003	armhf	release	1.21.130.3	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952112402	armhf	release	1.21.124.2	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952112302	armhf	release	1.21.123.2	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952112101	armhf	release	1.21.121.1	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952112004	armhf	release	1.21.120.4	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952111401	armhf	release	1.21.114.1	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952111301	armhf	release	1.21.113.1	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952111101	armhf	release	1.21.111.1	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952110101	armhf	release	1.21.101.1	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952110006	armhf	release	1.21.100.6	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952109401	armhf	release	1.21.94.1	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952109301	armhf	release	1.21.93.1	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952109201	armhf	release	1.21.92.1	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952109003	armhf	release	1.21.90.3	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952108102	armhf	release	1.21.81.2	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952108003	armhf	release	1.21.80.3	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952107201	armhf	release	1.21.72.01	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952107101	armhf	release	1.21.71.01	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952107003	armhf	release	1.21.70.03	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952106201	armhf	release	1.21.62.01	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952106101	armhf	release	1.21.61.01	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952106010	armhf	release	1.21.60.10	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952105101	armhf	release	1.21.51.01	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952105047	armhf	release	1.21.50.07	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952105028	armhf	release	1.21.44.01	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952105026	armhf	release	1.21.43.01	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952105024	armhf	release	1.21.41.01	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952105022	armhf	release	1.21.40.04	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952103104	armhf	release	1.21.31.04	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952103003	armhf	release	1.21.30.03	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952102301	armhf	release	1.21.23.01	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952102201	armhf	release	1.21.22.01	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952102101	armhf	release	1.21.21.01	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952102003	armhf	release	1.21.20.03	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952100202	armhf	release	1.21.2.02	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952100103	armhf	release	1.21.1.03	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952100003	armhf	release	1.21.0.03	Bedrock	Tricky Trials	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952008101	armhf	release	1.20.81.01	Bedrock	Trails & Tales	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952008005	armhf	release	1.20.80.05	Bedrock	Trails & Tales	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952007501	armhf	release	1.20.73.01	Bedrock	Trails & Tales	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952007401	armhf	release	1.20.72.01	Bedrock	Trails & Tales	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952007301	armhf	release	1.20.71.01	Bedrock	Trails & Tales	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952007206	armhf	release	1.20.70.06	Bedrock	Trails & Tales	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952007102	armhf	release	1.20.62.02	Bedrock	Trails & Tales	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952006004	armhf	release	1.20.60.04	Bedrock	Trails & Tales	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952005101	armhf	release	1.20.51.01	Bedrock	Trails & Tales	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952005003	armhf	release	1.20.50.03	Bedrock	Trails & Tales	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952004102	armhf	release	1.20.41.02	Bedrock	Trails & Tales	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952004001	armhf	release	1.20.40.01	Bedrock	Trails & Tales	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952003203	armhf	release	1.20.32.03	Bedrock	Trails & Tales	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952003101	armhf	release	1.20.31.01	Bedrock	Trails & Tales	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952003002	armhf	release	1.20.30.02	Bedrock	Trails & Tales	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952001501	armhf	release	1.20.15.01	Bedrock	Trails & Tales	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952001201	armhf	release	1.20.12.01	Bedrock	Trails & Tales	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952001001	armhf	release	1.20.10.01	Bedrock	Trails & Tales	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952000102	armhf	release	1.20.1.02	Bedrock	Trails & Tales	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952000001	armhf	release	1.20.0.01	Bedrock	Trails & Tales	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951908301	armhf	release	1.19.83.01	Bedrock	The Wild Update	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951908101	armhf	release	1.19.81.01	Bedrock	The Wild Update	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951908002	armhf	release	1.19.80.02	Bedrock	The Wild Update	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951907302	armhf	release	1.19.73.02	Bedrock	The Wild Update	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951907102	armhf	release	1.19.71.02	Bedrock	The Wild Update	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951907002	armhf	release	1.19.70.02	Bedrock	The Wild Update	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951906301	armhf	release	1.19.63.01	Bedrock	The Wild Update	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951906201	armhf	release	1.19.62.01	Bedrock	The Wild Update	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951906003	armhf	release	1.19.60.03	Bedrock	The Wild Update	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951905101	armhf	release	1.19.51.01	Bedrock	The Wild Update	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951905002	armhf	release	1.19.50.02	Bedrock	The Wild Update	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951904101	armhf	release	1.19.41.01	Bedrock	The Wild Update	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951904002	armhf	release	1.19.40.02	Bedrock	The Wild Update	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951903101	armhf	release	1.19.31.01	Bedrock	The Wild Update	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951903004	armhf	release	1.19.30.04	Bedrock	The Wild Update	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951902201	armhf	release	1.19.22.01	Bedrock	The Wild Update	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951902101	armhf	release	1.19.21.01	Bedrock	The Wild Update	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951902002	armhf	release	1.19.20.02	Bedrock	The Wild Update	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951901101	armhf	release	1.19.11.01	Bedrock	The Wild Update	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951901003	armhf	release	1.19.10.03	Bedrock	The Wild Update	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951900202	armhf	release	1.19.2.02	Bedrock	The Wild Update	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951900005	armhf	release	1.19.0.05	Bedrock	The Wild Update	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951803104	armhf	release	1.18.31.04	Bedrock	Caves & Cliffs: Part II	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951803004	armhf	release	1.18.30.04	Bedrock	Caves & Cliffs: Part II	RenderDragon	RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951801201	armhf	release	1.18.12.01	Bedrock	Caves & Cliffs: Part II	No RenderDragon	tiny UI on a handheld screen
951801004	armhf	release	1.18.10.04	Bedrock	Caves & Cliffs: Part II	No RenderDragon	tiny UI on a handheld screen
951800203	armhf	release	1.18.2.03	Bedrock	Caves & Cliffs: Part II	No RenderDragon	tiny UI on a handheld screen
951800102	armhf	release	1.18.1.02	Bedrock	Caves & Cliffs: Part II	No RenderDragon	tiny UI on a handheld screen
951800002	armhf	release	1.18.0.02	Bedrock	Caves & Cliffs: Part II	No RenderDragon	tiny UI on a handheld screen
951704101	armhf	release	1.17.41.01	Bedrock	Caves & Cliffs: Part I	No RenderDragon	tiny UI on a handheld screen
951704006	armhf	release	1.17.40.06	Bedrock	Caves & Cliffs: Part I	No RenderDragon	tiny UI on a handheld screen
951703402	armhf	release	1.17.34.02	Bedrock	Caves & Cliffs: Part I	No RenderDragon	tiny UI on a handheld screen
951703202	armhf	release	1.17.32.02	Bedrock	Caves & Cliffs: Part I	No RenderDragon	tiny UI on a handheld screen
951703004	armhf	release	1.17.30.04	Bedrock	Caves & Cliffs: Part I	No RenderDragon	tiny UI on a handheld screen
951701101	armhf	release	1.17.11.01	Bedrock	Caves & Cliffs: Part I	No RenderDragon	tiny UI on a handheld screen
951701004	armhf	release	1.17.10.04	Bedrock	Caves & Cliffs: Part I	No RenderDragon	tiny UI on a handheld screen
951700201	armhf	release	1.17.2.01	Bedrock	Caves & Cliffs: Part I	No RenderDragon	tiny UI on a handheld screen
951700002	armhf	release	1.17.0.02	Bedrock	Caves & Cliffs: Part I	No RenderDragon	tiny UI on a handheld screen
951622101	armhf	release	1.16.221.01	Bedrock	Nether Update	No RenderDragon	
951622002	armhf	release	1.16.220.02	Bedrock	Nether Update	No RenderDragon	
951621005	armhf	release	1.16.210.05	Bedrock	Nether Update	No RenderDragon	
951620101	armhf	release	1.16.201.01	Bedrock	Nether Update	No RenderDragon	
951620002	armhf	release	1.16.200.02	Bedrock	Nether Update	No RenderDragon	
951610101	armhf	release	1.16.101.01	Bedrock	Nether Update	No RenderDragon	
951610004	armhf	release	1.16.100.04	Bedrock	Nether Update	No RenderDragon	
941164002	armhf	release	1.16.40.02	Bedrock	Nether Update	No RenderDragon	
941162003	armhf	release	1.16.20.03	Bedrock	Nether Update	No RenderDragon	
941161002	armhf	release	1.16.10.02	Bedrock	Nether Update	No RenderDragon	
941160102	armhf	release	1.16.1.02	Bedrock	Nether Update	No RenderDragon	
941160002	armhf	release	1.16.0.2	Bedrock	Nether Update	No RenderDragon	
941146005	armhf	release	1.14.60.5	Bedrock	Buzzy Bees	No RenderDragon	older than any build tested on this port
941143002	armhf	release	1.14.30.2	Bedrock	Buzzy Bees	No RenderDragon	older than any build tested on this port
941142001	armhf	release	1.14.20.1	Bedrock	Buzzy Bees	No RenderDragon	older than any build tested on this port
941140105	armhf	release	1.14.1.5	Bedrock	Buzzy Bees	No RenderDragon	older than any build tested on this port
941140104	armhf	release	1.14.1.4	Bedrock	Buzzy Bees	No RenderDragon	older than any build tested on this port
941140009	armhf	release	1.14.0.9	Bedrock	Buzzy Bees	No RenderDragon	older than any build tested on this port
941130105	armhf	release	1.13.1.5	Bedrock	Village & Pillage	No RenderDragon	older than any build tested on this port
941130034	armhf	release	1.13.0.34	Bedrock	Village & Pillage	No RenderDragon	older than any build tested on this port
871120101	armhf	release	1.12.1.1	Bedrock		No RenderDragon	older than any build tested on this port
871120028	armhf	release	1.12.0.28	Bedrock		No RenderDragon	older than any build tested on this port
871110402	armhf	release	1.11.4.2	Bedrock	Village & Pillage	No RenderDragon	older than any build tested on this port
871110301	armhf	release	1.11.3.1	Bedrock	Village & Pillage	No RenderDragon	older than any build tested on this port
871110102	armhf	release	1.11.1.2	Bedrock	Village & Pillage	No RenderDragon	older than any build tested on this port
871110023	armhf	release	1.11.0.23	Bedrock	Village & Pillage	No RenderDragon	older than any build tested on this port
871100007	armhf	release	1.10.0.7	Bedrock	Texture Update	No RenderDragon	older than any build tested on this port
871090015	armhf	release	1.9.0.15	Bedrock	Village & Pillage	No RenderDragon	older than any build tested on this port
871080102	armhf	release	1.8.1.2	Bedrock		No RenderDragon	older than any build tested on this port
871080024	armhf	release	1.8.0.24	Bedrock		No RenderDragon	older than any build tested on this port
871070013	armhf	release	1.7.0.13	Bedrock		No RenderDragon	older than any build tested on this port
871060100	armhf	release	1.6.1.0	Bedrock	Update Aquatic	No RenderDragon	older than any build tested on this port
871060014	armhf	release	1.6.0.14	Bedrock	Update Aquatic	No RenderDragon	older than any build tested on this port
871050300	armhf	release	1.5.3.0	Bedrock	Update Aquatic	No RenderDragon	older than any build tested on this port
871050201	armhf	release	1.5.2.1	Bedrock	Update Aquatic	No RenderDragon	older than any build tested on this port
871050102	armhf	release	1.5.1.2	Bedrock	Update Aquatic	No RenderDragon	older than any build tested on this port
871050014	armhf	release	1.5.0.14	Bedrock	Update Aquatic	No RenderDragon	older than any build tested on this port
871040400	armhf	release	1.4.4.0	Bedrock	Update Aquatic	No RenderDragon	older than any build tested on this port
871040200	armhf	release	1.4.2.0	Bedrock	Update Aquatic	No RenderDragon	older than any build tested on this port
871040100	armhf	release	1.4.1.0	Bedrock	Update Aquatic	No RenderDragon	older than any build tested on this port
871040005	armhf	release	1.4.0.5	Bedrock	Update Aquatic	No RenderDragon	older than any build tested on this port
871021360	armhf	release	1.2.13.60	Bedrock	Better Together Update	No RenderDragon	older than any build tested on this port
871021354	armhf	release	1.2.13.54	Bedrock	Better Together Update	No RenderDragon	older than any build tested on this port
871021104	armhf	release	1.2.11.4	Bedrock	Better Together Update	No RenderDragon	older than any build tested on this port
871021002	armhf	release	1.2.10.2	Bedrock	Better Together Update	No RenderDragon	older than any build tested on this port
871020901	armhf	release	1.2.9.1	Bedrock	Better Together Update	No RenderDragon	older than any build tested on this port
871020800	armhf	release	1.2.8.0	Bedrock	Better Together Update	No RenderDragon	older than any build tested on this port
871020702	armhf	release	1.2.7.2	Bedrock	Better Together Update	No RenderDragon	older than any build tested on this port
871020660	armhf	release	1.2.6.60	Bedrock	Better Together Update	No RenderDragon	older than any build tested on this port
871020655	armhf	release	1.2.6.55	Bedrock	Better Together Update	No RenderDragon	older than any build tested on this port
871020552	armhf	release	1.2.5.52	Bedrock	Better Together Update	No RenderDragon	older than any build tested on this port
871020306	armhf	release	1.2.3.6	Bedrock	Better Together Update	No RenderDragon	older than any build tested on this port
871020203	armhf	release	1.2.2.3	Bedrock	Better Together Update	No RenderDragon	older than any build tested on this port
871020101	armhf	release	1.2.1.1	Bedrock	Better Together Update	No RenderDragon	older than any build tested on this port
871020081	armhf	release	1.2.0.81	Bedrock	Better Together Update	No RenderDragon	older than any build tested on this port
871010501	armhf	release	1.1.5.1	Pocket Edition	Discovery Update	No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
871010500	armhf	release	1.1.5.0	Pocket Edition	Discovery Update	No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
871010451	armhf	release	1.1.4.51	Pocket Edition	Discovery Update	No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
871010352	armhf	release	1.1.3.52	Pocket Edition	Discovery Update	No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
871010250	armhf	release	1.1.2.50	Pocket Edition	Discovery Update	No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
871010151	armhf	release	1.1.1.51	Pocket Edition	Discovery Update	No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
871010055	armhf	release	1.1.0.55	Pocket Edition	Discovery Update	No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
871000901	armhf	release	1.0.9.1	Pocket Edition	Ender Update	No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
871000801	armhf	release	1.0.8.1	Pocket Edition	Ender Update	No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
871000700	armhf	release	1.0.7.0	Pocket Edition	Ender Update	No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
871000652	armhf	release	1.0.6.52	Pocket Edition	Ender Update	No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
871000554	armhf	release	1.0.5.54	Pocket Edition	Ender Update	No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
871000513	armhf	release	1.0.5.13	Pocket Edition	Ender Update	No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
